frame,det,da,lane,w_det,w_da,w_lane
c11bcaaf-2213faec,0,0,0,0.25,0.25,0.25
c11c833f-3673eff3,0,0,0,0.25,0.25,0.25
c11c833f-e77889aa,2,2,2,1.0,1.0,1.0
c11f4171-18d042d3,0,0,0,0.25,0.25,0.25
c11f4171-a712ce1d,2,2,2,1.0,1.0,1.0
c11f4171-fe3bf475,1,1,1,0.5,0.5,0.5
c11f9ba5-11a0dd0f,1,1,1,0.5,0.5,0.5
c11fb0c4-16ba72ea,0,0,0,0.25,0.25,0.25
c11fb0c4-afc93e36,2,2,2,1.0,1.0,1.0
c1207647-f966579a,2,2,2,1.0,1.0,1.0
c1211833-1ba939db,1,1,1,0.5,0.5,0.5
c1211833-db271204,1,1,1,0.5,0.5,0.5
c121b93f-93807706,0,0,0,0.25,0.25,0.25
c121b93f-b2ee73d4,1,1,1,0.5,0.5,0.5
c121f402-2e25ddb9,0,0,0,0.25,0.25,0.25
c122a91d-7ac64c77,1,1,1,0.5,0.5,0.5
c122b0dd-6aea2ae9,1,1,1,0.5,0.5,0.5
c122b0dd-9c06c62c,0,0,0,0.25,0.25,0.25
c12378e1-e9b8f175,0,0,0,0.25,0.25,0.25
c1239aa1-10b91116,0,0,0,0.25,0.25,0.25
c1243d2d-1a754959,1,1,1,0.5,0.5,0.5
c1243d2d-ea0d84a3,0,0,0,0.25,0.25,0.25
c124e51c-31bb804d,0,0,0,0.25,0.25,0.25
c124e51c-52e077cb,0,0,0,0.25,0.25,0.25
c124e51c-b3b1db34,0,0,0,0.25,0.25,0.25
c1252547-1492d53d,2,2,2,1.0,1.0,1.0
c1252e1f-a88318f0,1,1,1,0.5,0.5,0.5
c1252e1f-c0640ea4,0,0,0,0.25,0.25,0.25
c1252e1f-f45bb339,0,0,0,0.25,0.25,0.25
c126dfe1-2a1c0ea8,0,0,0,0.25,0.25,0.25
c126dfe1-4bdd6502,0,0,0,0.25,0.25,0.25
c12b8a48-168db729,0,0,0,0.25,0.25,0.25
c12bfd38-4fe7afb2,1,1,1,0.5,0.5,0.5
c12c6524-ee3ce336,2,2,2,1.0,1.0,1.0
c12ce21f-6f6ecfa7,0,0,0,0.25,0.25,0.25
c12dc478-0d43272d,2,2,2,1.0,1.0,1.0
c12dc478-40a1a306,1,1,1,0.5,0.5,0.5
c12e6924-5860d30a,0,0,0,0.25,0.25,0.25
c12e6924-6d6ef77c,1,1,1,0.5,0.5,0.5
c12ea027-1f29fc11,0,0,0,0.25,0.25,0.25
c12ea027-2919c581,2,2,2,1.0,1.0,1.0
c12ea027-76835823,1,1,1,0.5,0.5,0.5
c132df41-509fc403,1,1,1,0.5,0.5,0.5
c132df41-a4dbc930,0,0,0,0.25,0.25,0.25
c132ff8a-831eadbd,1,1,1,0.5,0.5,0.5
c1356a63-e9e5a5f2,0,0,0,0.25,0.25,0.25
c1362f73-1bdcf8a1,0,0,0,0.25,0.25,0.25
c1362f73-3bafc956,1,1,1,0.5,0.5,0.5
c1362f73-42a66cea,0,0,0,0.25,0.25,0.25
c1362f73-5aa8acd1,0,0,0,0.25,0.25,0.25
c1362f73-654db2c3,0,0,0,0.25,0.25,0.25
c1362f73-6abdd8c2,0,0,0,0.25,0.25,0.25
c1362f73-93d3e230,1,1,1,0.5,0.5,0.5
c1362f73-9538421f,0,0,0,0.25,0.25,0.25
c1362f73-bc544663,1,1,1,0.5,0.5,0.5
c1362f73-ddc9206a,0,0,0,0.25,0.25,0.25
c13829a7-37c9959d,0,0,0,0.25,0.25,0.25
c13829a7-6447cab7,0,0,0,0.25,0.25,0.25
c13829a7-761a16ef,1,1,1,0.5,0.5,0.5
c1384653-b2644b7e,1,1,1,0.5,0.5,0.5
c1384653-f155dde5,0,0,0,0.25,0.25,0.25
c138a567-6a2dd99d,0,0,0,0.25,0.25,0.25
c138a567-c79aac4f,0,0,0,0.25,0.25,0.25
c1392188-10227871,0,0,0,0.25,0.25,0.25
c1394b3c-a48bc983,1,1,1,0.5,0.5,0.5
c13ab9cd-88c99ae5,0,0,0,0.25,0.25,0.25
c13b26a2-95a8d142,2,2,2,1.0,1.0,1.0
c13b9590-492e626a,1,1,1,0.5,0.5,0.5
c13b9590-500de09d,1,1,1,0.5,0.5,0.5
c13b9590-5105f7ad,1,1,1,0.5,0.5,0.5
c13b9590-54527388,0,0,0,0.25,0.25,0.25
c13b9590-7e14e55c,1,1,1,0.5,0.5,0.5
c13b9590-a875ea73,1,1,1,0.5,0.5,0.5
c13b9590-d6db1a86,0,0,0,0.25,0.25,0.25
c13b9590-fbc531ea,1,1,1,0.5,0.5,0.5
c13c0d1f-00dfd075,0,0,0,0.25,0.25,0.25
c13e6a36-6bb92c09,0,0,0,0.25,0.25,0.25
c13ecaa8-69459760,0,0,0,0.25,0.25,0.25
c13ef0e9-9cc08bb3,1,1,1,0.5,0.5,0.5
c1404de9-4f70883d,0,0,0,0.25,0.25,0.25
c1404de9-ca7c53e4,0,0,0,0.25,0.25,0.25
c1428d85-1e1afff5,2,2,2,1.0,1.0,1.0
c143af06-2e9cba65,0,0,0,0.25,0.25,0.25
c143af06-b1635ba6,1,1,1,0.5,0.5,0.5
c143af06-f2b0a9d6,0,0,0,0.25,0.25,0.25
c14425b1-5fa20993,1,1,1,0.5,0.5,0.5
c146708c-9119a8a3,0,0,0,0.25,0.25,0.25
c146d100-4ee36f35,1,1,1,0.5,0.5,0.5
c146d100-64e024d1,0,0,0,0.25,0.25,0.25
c146d100-917008e9,0,0,0,0.25,0.25,0.25
c146d100-92fd1b9f,2,2,2,1.0,1.0,1.0
c146d100-c0e4da58,1,1,1,0.5,0.5,0.5
c146d100-cb76d05b,0,0,0,0.25,0.25,0.25
c147e8f1-42dac06d,0,0,0,0.25,0.25,0.25
c147e8f1-d78d168a,1,1,1,0.5,0.5,0.5
c147ecf8-7f7e7c9e,0,0,0,0.25,0.25,0.25
c149583d-ba5e16cb,0,0,0,0.25,0.25,0.25
c1496e0d-45fb4823,0,0,0,0.25,0.25,0.25
c1496e0d-bb0887f7,0,0,0,0.25,0.25,0.25
c14a28d6-1623e98d,0,0,0,0.25,0.25,0.25
c14a83f1-16a14a16,0,0,0,0.25,0.25,0.25
c14a83f1-89a60357,0,0,0,0.25,0.25,0.25
c14c42e1-a83bad41,1,1,1,0.5,0.5,0.5
c14c42e1-bbb66a0a,1,1,1,0.5,0.5,0.5
c14ccf5b-41faebd2,1,1,1,0.5,0.5,0.5
c14d8658-f91e67b2,0,0,0,0.25,0.25,0.25
c14dc226-1d699f84,2,2,2,1.0,1.0,1.0
c14e8180-1445eb0a,0,0,0,0.25,0.25,0.25
c14e8180-1968200f,0,0,0,0.25,0.25,0.25
c14e8180-ec624140,0,0,0,0.25,0.25,0.25
c150197f-1cf078f2,2,2,2,1.0,1.0,1.0
c150197f-3dbfce3c,0,0,0,0.25,0.25,0.25
c150197f-96adff4d,0,0,0,0.25,0.25,0.25
c150197f-f934a129,0,0,0,0.25,0.25,0.25
c1504278-565f9d8f,2,2,2,1.0,1.0,1.0
c150584d-0c5c8f75,0,0,0,0.25,0.25,0.25
c150584d-67716d8e,0,0,0,0.25,0.25,0.25
c152d738-646ba59f,0,0,0,0.25,0.25,0.25
c153a7d6-902f591d,0,0,0,0.25,0.25,0.25
c154b889-24d4f272,2,2,2,1.0,1.0,1.0
c154b889-31f9ae3e,0,0,0,0.25,0.25,0.25
c154b889-9f8ad734,0,0,0,0.25,0.25,0.25
c1557ff7-0103f652,1,1,1,0.5,0.5,0.5
c155b6d9-3f10e2e8,0,0,0,0.25,0.25,0.25
c155b6d9-8938e3d3,2,2,2,1.0,1.0,1.0
c155b6d9-a803a8d9,1,1,1,0.5,0.5,0.5
c155b6d9-cfa6c733,1,1,1,0.5,0.5,0.5
c155d65b-01ae7aac,0,0,0,0.25,0.25,0.25
c155d65b-2d961d55,0,0,0,0.25,0.25,0.25
c155d65b-50f96017,1,1,1,0.5,0.5,0.5
c155d65b-ae8038a6,0,0,0,0.25,0.25,0.25
c155d65b-bf020dcb,2,2,2,1.0,1.0,1.0
c1562416-05f50759,1,1,1,0.5,0.5,0.5
c1583ab8-1c0feef0,1,1,1,0.5,0.5,0.5
c1589305-200e315b,0,0,0,0.25,0.25,0.25
c159a842-58ec61d9,2,2,2,1.0,1.0,1.0
c159a842-67c83740,0,0,0,0.25,0.25,0.25
c159a842-7a45f3d9,1,1,1,0.5,0.5,0.5
c159a842-7fa65680,0,0,0,0.25,0.25,0.25
c159a842-b245f317,0,0,0,0.25,0.25,0.25
c159a842-cdc7a8cd,1,1,1,0.5,0.5,0.5
c15c29a5-184070ba,1,1,1,0.5,0.5,0.5
c15c29a5-3a80f3b2,0,0,0,0.25,0.25,0.25
c15c29a5-47a16c75,0,0,0,0.25,0.25,0.25
c15c29a5-5be4dad3,1,1,1,0.5,0.5,0.5
c15c29a5-6881956e,2,2,2,1.0,1.0,1.0
c15c29a5-74788f46,1,1,1,0.5,0.5,0.5
c15c29a5-9af1055d,0,0,0,0.25,0.25,0.25
c15c29a5-b3da941e,0,0,0,0.25,0.25,0.25
c15c29a5-eb30cb60,2,2,2,1.0,1.0,1.0
c15c29a5-f475b344,1,1,1,0.5,0.5,0.5
c15defff-3d0670f9,1,1,1,0.5,0.5,0.5
c15e64e5-f459ff4d,2,2,2,1.0,1.0,1.0
c15e9dd6-955a897b,1,1,1,0.5,0.5,0.5
c1617c3b-c295ec43,1,1,1,0.5,0.5,0.5
c1627cd8-d8c10968,1,1,1,0.5,0.5,0.5
c16613ce-b065ed48,0,0,0,0.25,0.25,0.25
c1675e95-6e450bc4,1,1,1,0.5,0.5,0.5
c16766b6-205384e6,1,1,1,0.5,0.5,0.5
c167c2a8-3a6f62c1,2,2,2,1.0,1.0,1.0
c168558d-9a3f4c8c,1,1,1,0.5,0.5,0.5
c16a24ab-c8c540e1,0,0,0,0.25,0.25,0.25
c16c2f49-366525d8,2,2,2,1.0,1.0,1.0
c16d1626-a3df1547,0,0,0,0.25,0.25,0.25
c16d3fdb-a3a8c912,0,0,0,0.25,0.25,0.25
c16e5581-1b1317e2,0,0,0,0.25,0.25,0.25
c16e5581-3e798354,1,1,1,0.5,0.5,0.5
c1707ab9-102247cf,0,0,0,0.25,0.25,0.25
c1707ab9-9321801c,1,1,1,0.5,0.5,0.5
c1715aef-9c4e4c40,0,0,0,0.25,0.25,0.25
c172eb28-aaf233b7,2,2,2,1.0,1.0,1.0
c172eb28-fbd07793,0,0,0,0.25,0.25,0.25
c173438f-01b0b013,2,2,2,1.0,1.0,1.0
c174a2be-b32a8285,0,0,0,0.25,0.25,0.25
c174b1bd-2a882560,1,1,1,0.5,0.5,0.5
c174b1bd-4b33c65a,2,2,2,1.0,1.0,1.0
c174b1bd-62c7b473,1,1,1,0.5,0.5,0.5
c174b1bd-6d940899,0,0,0,0.25,0.25,0.25
c174b1bd-e90c56a2,2,2,2,1.0,1.0,1.0
c174b1bd-ff23da83,1,1,1,0.5,0.5,0.5
c174c108-7bf5b863,0,0,0,0.25,0.25,0.25
c1757757-140fa8b6,0,0,0,0.25,0.25,0.25
c1757757-601402ff,2,2,2,1.0,1.0,1.0
c1757757-8208000e,0,0,0,0.25,0.25,0.25
c1757757-9879fd39,1,1,1,0.5,0.5,0.5
c17752b1-1949c442,0,0,0,0.25,0.25,0.25
c177a543-86fc2f32,2,2,2,1.0,1.0,1.0
c178a6d6-0f03f247,1,1,1,0.5,0.5,0.5
c17935d5-3978abec,1,1,1,0.5,0.5,0.5
c17935d5-6da1bc64,0,0,0,0.25,0.25,0.25
c1797ffb-1f4c2bc1,0,0,0,0.25,0.25,0.25
c1797ffb-4afdb9c9,2,2,2,1.0,1.0,1.0
c1797ffb-50a40199,0,0,0,0.25,0.25,0.25
c1797ffb-633a7ed8,1,1,1,0.5,0.5,0.5
c1797ffb-df92d709,0,0,0,0.25,0.25,0.25
c1797ffb-e25c45e4,2,2,2,1.0,1.0,1.0
c179d309-0e034578,1,1,1,0.5,0.5,0.5
c179d309-59d431e7,1,1,1,0.5,0.5,0.5
c179d309-8939ab37,0,0,0,0.25,0.25,0.25
c179d309-b446fda3,1,1,1,0.5,0.5,0.5
c179d309-bbf612b9,0,0,0,0.25,0.25,0.25
c17a1579-23256ea7,1,1,1,0.5,0.5,0.5
c17a1579-37f5c36f,0,0,0,0.25,0.25,0.25
c17a1579-afd4745a,2,2,2,1.0,1.0,1.0
c17a1579-d4af565a,0,0,0,0.25,0.25,0.25
c17a1579-edf3958f,1,1,1,0.5,0.5,0.5
c17aa6cb-4966e0c9,1,1,1,0.5,0.5,0.5
c17aa6cb-b8dbbf71,1,1,1,0.5,0.5,0.5
c17ac26d-a03ed133,0,0,0,0.25,0.25,0.25
c17b1192-94d768db,2,2,2,1.0,1.0,1.0
c17b2387-acbe59ce,0,0,0,0.25,0.25,0.25
c17b2387-b53d9933,1,1,1,0.5,0.5,0.5
c17b2387-d6a59eed,1,1,1,0.5,0.5,0.5
c17fd4de-d4f40b90,0,0,0,0.25,0.25,0.25
c1807c66-2813073f,0,0,0,0.25,0.25,0.25
c181581e-2cb8bbad,1,1,1,0.5,0.5,0.5
c181581e-515d3b4a,1,1,1,0.5,0.5,0.5
c181581e-d2c1c633,0,0,0,0.25,0.25,0.25
c182828e-8ee6c4f8,1,1,1,0.5,0.5,0.5
c186075f-85cc92e4,0,0,0,0.25,0.25,0.25
c1862df8-21ee7c12,1,1,1,0.5,0.5,0.5
c1862df8-a1c9702a,0,0,0,0.25,0.25,0.25
c187431f-7b6ad6d6,2,2,2,1.0,1.0,1.0
c187a3b2-30716126,1,1,1,0.5,0.5,0.5
c189f62f-7cbbe028,0,0,0,0.25,0.25,0.25
c18b5a00-f7a987d8,0,0,0,0.25,0.25,0.25
c18c0928-a28a4f94,2,2,2,1.0,1.0,1.0
c18c2720-3900ffa7,2,2,2,1.0,1.0,1.0
c18c4ccb-c32c02c7,1,1,1,0.5,0.5,0.5
c18c9fe9-a30aa4ca,1,1,1,0.5,0.5,0.5
c18cdb0e-c6d8672a,0,0,0,0.25,0.25,0.25
c18d3ffa-2e847265,0,0,0,0.25,0.25,0.25
c18d3ffa-befc072e,0,0,0,0.25,0.25,0.25
c18df454-acb6d4fa,2,2,2,1.0,1.0,1.0
c18e4ce3-2a594c39,2,2,2,1.0,1.0,1.0
c18feebb-3e10acea,1,1,1,0.5,0.5,0.5
c1923ac1-242516f9,0,0,0,0.25,0.25,0.25
c1923ac1-5a311813,0,0,0,0.25,0.25,0.25
c1924b4e-09f3abc2,2,2,2,1.0,1.0,1.0
c1924b4e-cec324a7,0,0,0,0.25,0.25,0.25
c1924b4e-d9f9aca2,0,0,0,0.25,0.25,0.25
c192dc69-59bbb54c,0,0,0,0.25,0.25,0.25
c1947e09-4ec75b70,1,1,1,0.5,0.5,0.5
c194891d-b4b5d072,1,1,1,0.5,0.5,0.5
c19681f6-26f7aa52,0,0,0,0.25,0.25,0.25
c19681f6-c6258473,0,0,0,0.25,0.25,0.25
c1978334-40dc8bd3,1,1,1,0.5,0.5,0.5
c1978334-ee0b01df,0,0,0,0.25,0.25,0.25
c197a2a7-20f63536,1,1,1,0.5,0.5,0.5
c197a2a7-5b960a7f,0,0,0,0.25,0.25,0.25
c197a2a7-ea0bf42c,0,0,0,0.25,0.25,0.25
c198d362-608f78ff,0,0,0,0.25,0.25,0.25
c19aa2da-25679033,1,1,1,0.5,0.5,0.5
c19c6ce3-c8682f81,2,2,2,1.0,1.0,1.0
c19d66b8-46ba1ad6,0,0,0,0.25,0.25,0.25
c19d7224-503472e5,0,0,0,0.25,0.25,0.25
c19e69b1-c22bb482,0,0,0,0.25,0.25,0.25
c19e69b1-d725a651,0,0,0,0.25,0.25,0.25
c1a026fd-4cce52f5,0,0,0,0.25,0.25,0.25
c1a026fd-6c19a089,0,0,0,0.25,0.25,0.25
c1a026fd-769c0a00,1,1,1,0.5,0.5,0.5
c1a026fd-7b8320ca,2,2,2,1.0,1.0,1.0
c1a026fd-7fa757fd,2,2,2,1.0,1.0,1.0
c1a026fd-88317021,2,2,2,1.0,1.0,1.0
c1a026fd-9f4909aa,2,2,2,1.0,1.0,1.0
c1a026fd-f78b8860,0,0,0,0.25,0.25,0.25
c1a06160-7046d0fc,2,2,2,1.0,1.0,1.0
c1a06160-8c102212,0,0,0,0.25,0.25,0.25
c1a06160-fdbec44f,2,2,2,1.0,1.0,1.0
c1a07cae-0aaf3a16,2,2,2,1.0,1.0,1.0
c1a07cae-269e1f30,0,0,0,0.25,0.25,0.25
c1a07cae-67a51c91,0,0,0,0.25,0.25,0.25
c1a07cae-73529cf4,2,2,2,1.0,1.0,1.0
c1a07cae-fc54c9dc,1,1,1,0.5,0.5,0.5
c1a1e343-52fde736,1,1,1,0.5,0.5,0.5
c1a1e343-92f68005,1,1,1,0.5,0.5,0.5
c1a1e343-a2aed5dc,2,2,2,1.0,1.0,1.0
c1a2ae3c-19fc5138,2,2,2,1.0,1.0,1.0
c1a2ae3c-2040a6cf,0,0,0,0.25,0.25,0.25
c1a2ae3c-2325d797,0,0,0,0.25,0.25,0.25
c1a2f331-c407620f,1,1,1,0.5,0.5,0.5
c1a42d25-f69459ca,2,2,2,1.0,1.0,1.0
c1a479d9-0d218cf2,0,0,0,0.25,0.25,0.25
c1a479d9-0f8f9f4f,1,1,1,0.5,0.5,0.5
c1a479d9-e8ee7bae,1,1,1,0.5,0.5,0.5
c1a5825c-0ea22b59,0,0,0,0.25,0.25,0.25
c1a5825c-16222044,1,1,1,0.5,0.5,0.5
c1a5825c-29536004,0,0,0,0.25,0.25,0.25
c1a5825c-4aa34c73,0,0,0,0.25,0.25,0.25
c1a5825c-4e25e6ef,0,0,0,0.25,0.25,0.25
c1a5825c-7b895437,0,0,0,0.25,0.25,0.25
c1a5825c-83d22fb5,0,0,0,0.25,0.25,0.25
c1a5825c-b8528fc1,0,0,0,0.25,0.25,0.25
c1a5825c-c2afbdde,0,0,0,0.25,0.25,0.25
c1a5825c-f41039d1,2,2,2,1.0,1.0,1.0
c1a5825c-f4d4e625,1,1,1,0.5,0.5,0.5
c1a61e43-1fe7e02e,2,2,2,1.0,1.0,1.0
c1a8c10a-2c737293,0,0,0,0.25,0.25,0.25
c1a8c10a-85b7b1d9,2,2,2,1.0,1.0,1.0
c1a99e5b-03814753,0,0,0,0.25,0.25,0.25
c1a99e5b-9ff89172,1,1,1,0.5,0.5,0.5
c1a99e5b-c709000a,2,2,2,1.0,1.0,1.0
c1a99e5b-fc88d6a2,0,0,0,0.25,0.25,0.25
c1aa3aff-7dab2121,2,2,2,1.0,1.0,1.0
c1ae330e-0543c8dc,2,2,2,1.0,1.0,1.0
c1aed008-b74dbb7e,0,0,0,0.25,0.25,0.25
c1af705e-dfb1664f,0,0,0,0.25,0.25,0.25
c1aff52d-0b07b8ae,0,0,0,0.25,0.25,0.25
c1aff52d-48e2c3f7,0,0,0,0.25,0.25,0.25
c1b16eee-24ccb54b,1,1,1,0.5,0.5,0.5
c1b16eee-4d40da01,2,2,2,1.0,1.0,1.0
c1b16eee-61bd970b,0,0,0,0.25,0.25,0.25
c1b16eee-7773662a,1,1,1,0.5,0.5,0.5
c1b16eee-d45c1777,0,0,0,0.25,0.25,0.25
c1b173ec-7c9f4aba,0,0,0,0.25,0.25,0.25
c1b26cc4-7a7cf86b,2,2,2,1.0,1.0,1.0
c1b3582d-31ed042c,0,0,0,0.25,0.25,0.25
c1b3582d-3eb61cdc,1,1,1,0.5,0.5,0.5
c1b3582d-7a6b9124,1,1,1,0.5,0.5,0.5
c1b3582d-b9c87c82,1,1,1,0.5,0.5,0.5
c1b4cd01-249d0c21,0,0,0,0.25,0.25,0.25
c1b5a91c-9e402e78,0,0,0,0.25,0.25,0.25
c1b5aaf7-f184ef82,2,2,2,1.0,1.0,1.0
c1b64469-18575cd6,1,1,1,0.5,0.5,0.5
c1b7f449-2e7ddbce,0,0,0,0.25,0.25,0.25
c1b8863d-5c238b87,0,0,0,0.25,0.25,0.25
c1b89289-81b3242f,0,0,0,0.25,0.25,0.25
c1b93aa0-3f3c05a3,1,1,1,0.5,0.5,0.5
c1b93aa0-cba79a5f,0,0,0,0.25,0.25,0.25
c1ba5ee6-1a00a269,1,1,1,0.5,0.5,0.5
c1ba5ee6-1ac54091,0,0,0,0.25,0.25,0.25
c1ba5ee6-81459f71,0,0,0,0.25,0.25,0.25
c1ba5ee6-a7916d65,1,1,1,0.5,0.5,0.5
c1ba5ee6-b2cb1e51,0,0,0,0.25,0.25,0.25
c1ba5ee6-c2c5967a,2,2,2,1.0,1.0,1.0
c1ba5ee6-d5c419d3,0,0,0,0.25,0.25,0.25
c1ba5ee6-d7c173ea,0,0,0,0.25,0.25,0.25
c1bb60fd-24b6cf0b,0,0,0,0.25,0.25,0.25
c1bbc01a-42a391bd,1,1,1,0.5,0.5,0.5
c1bbc01a-be613683,2,2,2,1.0,1.0,1.0
c1bbc01a-cd5108c4,0,0,0,0.25,0.25,0.25
c1bc8490-bf1a47be,2,2,2,1.0,1.0,1.0
c1bd17fc-fc404eba,0,0,0,0.25,0.25,0.25
c1bd4140-1f2bd79e,0,0,0,0.25,0.25,0.25
c1bd4140-645c2847,1,1,1,0.5,0.5,0.5
c1bd4140-690572f8,2,2,2,1.0,1.0,1.0
c1bd9a5f-8706ae26,1,1,1,0.5,0.5,0.5
c1be4f15-060de5f9,1,1,1,0.5,0.5,0.5
c1bf3315-d2d3b34f,0,0,0,0.25,0.25,0.25
c1c2aba5-5d0757aa,1,1,1,0.5,0.5,0.5
c1c6903c-922c5fce,0,0,0,0.25,0.25,0.25
c1c70561-e47b6c58,2,2,2,1.0,1.0,1.0
c1c778df-c9e106ab,0,0,0,0.25,0.25,0.25
c1c7a738-75bb5332,1,1,1,0.5,0.5,0.5
c1c811a6-523b402f,2,2,2,1.0,1.0,1.0
c1c865f7-23381910,0,0,0,0.25,0.25,0.25
c1c8b782-bd19a1f1,0,0,0,0.25,0.25,0.25
c1c8b782-bece3215,0,0,0,0.25,0.25,0.25
c1c8cf02-3ada98f8,0,0,0,0.25,0.25,0.25
c1c91c87-beecba09,1,1,1,0.5,0.5,0.5
c1ca33ef-2b3cedac,0,0,0,0.25,0.25,0.25
c1ca33ef-b36cc11b,1,1,1,0.5,0.5,0.5
c1cc53e4-301ce7f6,0,0,0,0.25,0.25,0.25
c1d28a8a-6ce21619,0,0,0,0.25,0.25,0.25
c1d2a1ff-3fe5e395,0,0,0,0.25,0.25,0.25
c1d4499d-c5dd6747,2,2,2,1.0,1.0,1.0
c1d49e85-c8f5e1a5,1,1,1,0.5,0.5,0.5
c1d4e142-4fedae95,2,2,2,1.0,1.0,1.0
c1d63428-737aac1d,0,0,0,0.25,0.25,0.25
c1d7db26-99ee3075,1,1,1,0.5,0.5,0.5
c1d9b74d-19748e56,2,2,2,1.0,1.0,1.0
c1d9b74d-56311612,0,0,0,0.25,0.25,0.25
c1d9b74d-57a10465,0,0,0,0.25,0.25,0.25
c1d9b74d-d3c2b059,1,1,1,0.5,0.5,0.5
c1d9b74d-f9ebe548,0,0,0,0.25,0.25,0.25
c1d9edc8-8986da55,1,1,1,0.5,0.5,0.5
c1da4b69-9de1ea25,0,0,0,0.25,0.25,0.25
c1db01c0-566146b4,1,1,1,0.5,0.5,0.5
c1dbf9f7-0090d73a,2,2,2,1.0,1.0,1.0
c1dc04b3-0279aa42,0,0,0,0.25,0.25,0.25
c1dc5cd2-0fd8be03,1,1,1,0.5,0.5,0.5
c1dcd827-e36b0fd0,1,1,1,0.5,0.5,0.5
c1de2ece-05370fe3,2,2,2,1.0,1.0,1.0
c1de2ece-26433e37,0,0,0,0.25,0.25,0.25
c1de2ece-5e60449c,0,0,0,0.25,0.25,0.25
c1de2ece-fae99097,0,0,0,0.25,0.25,0.25
c1ded192-65c5836c,0,0,0,0.25,0.25,0.25
c1e10ddc-10a024c6,2,2,2,1.0,1.0,1.0
c1e10ddc-9aaafa4c,0,0,0,0.25,0.25,0.25
c1e1ae56-7ac1bd33,0,0,0,0.25,0.25,0.25
c1e1f0cb-ffa477f3,1,1,1,0.5,0.5,0.5
c1e1f7c0-9bbd3146,0,0,0,0.25,0.25,0.25
c1e1f7c0-b6466fae,0,0,0,0.25,0.25,0.25
c1e404d7-4a3eedc5,2,2,2,1.0,1.0,1.0
c1e52d50-200c259b,0,0,0,0.25,0.25,0.25
c1e52d50-62ec817f,0,0,0,0.25,0.25,0.25
c1e6340e-084ce27d,1,1,1,0.5,0.5,0.5
c1e662cf-67b73cdc,0,0,0,0.25,0.25,0.25
c1e9212e-dd32de40,0,0,0,0.25,0.25,0.25
c1ec4d78-1b59adc6,1,1,1,0.5,0.5,0.5
c1ed2bc1-13f7b91b,0,0,0,0.25,0.25,0.25
c1ed2bc1-3d9c0425,1,1,1,0.5,0.5,0.5
c1ed2bc1-6a2e61c4,0,0,0,0.25,0.25,0.25
c1ed2bc1-883eb236,2,2,2,1.0,1.0,1.0
c1eec0f9-986b3a7c,1,1,1,0.5,0.5,0.5
c1f1b5b7-9bc64925,0,0,0,0.25,0.25,0.25
c1f279ae-5a52d338,1,1,1,0.5,0.5,0.5
c1f279ae-67dfd217,0,0,0,0.25,0.25,0.25
c1f2bf8e-0364535d,2,2,2,1.0,1.0,1.0
c1f2bf8e-7b0e284d,2,2,2,1.0,1.0,1.0
c1f35f18-1bf0a037,2,2,2,1.0,1.0,1.0
c1f35f18-3c5f84a8,0,0,0,0.25,0.25,0.25
c1f35f18-3c7d204b,0,0,0,0.25,0.25,0.25
c1f35f18-419afa5e,0,0,0,0.25,0.25,0.25
c1f35f18-546dd038,0,0,0,0.25,0.25,0.25
c1f35f18-96ab408e,0,0,0,0.25,0.25,0.25
c1f35f18-a26ccd71,0,0,0,0.25,0.25,0.25
c1f35f18-b529c043,1,1,1,0.5,0.5,0.5
c1f35f18-b78de93e,2,2,2,1.0,1.0,1.0
c1f35f18-bfad084b,1,1,1,0.5,0.5,0.5
c1f35f18-cc6a82e9,1,1,1,0.5,0.5,0.5
c1f39934-077f75ad,0,0,0,0.25,0.25,0.25
c1f39934-4b7f4d35,2,2,2,1.0,1.0,1.0
c1f39934-59878ba6,1,1,1,0.5,0.5,0.5
c1f39934-5ae83750,0,0,0,0.25,0.25,0.25
c1f39934-6e74022e,1,1,1,0.5,0.5,0.5
c1f39934-717857b3,0,0,0,0.25,0.25,0.25
c1f39934-7fc50bd1,0,0,0,0.25,0.25,0.25
c1f39934-9942e4f7,0,0,0,0.25,0.25,0.25
c1f39934-d26d7dd2,0,0,0,0.25,0.25,0.25
c1f47a2c-6ff02223,1,1,1,0.5,0.5,0.5
c1f4b883-84444018,1,1,1,0.5,0.5,0.5
c1f4b883-97d48a35,1,1,1,0.5,0.5,0.5
c1f5ccf1-3db75c28,0,0,0,0.25,0.25,0.25
c1f65250-4bf4a042,1,1,1,0.5,0.5,0.5
c1f65250-7a0e931b,1,1,1,0.5,0.5,0.5
c1f7104e-b64ae3b2,2,2,2,1.0,1.0,1.0
c1f74dbc-21fc10db,1,1,1,0.5,0.5,0.5
c1f74dbc-457b1a3a,1,1,1,0.5,0.5,0.5
c1f74dbc-af3b1aa4,0,0,0,0.25,0.25,0.25
c1f74dbc-c774031f,0,0,0,0.25,0.25,0.25
c1f7cec6-549a06ac,1,1,1,0.5,0.5,0.5
c1f8d9b3-06b1c09d,0,0,0,0.25,0.25,0.25
c1f8d9b3-08345938,2,2,2,1.0,1.0,1.0
c1f8d9b3-2b52f21e,0,0,0,0.25,0.25,0.25
c1f8d9b3-343f4798,2,2,2,1.0,1.0,1.0
c1f8d9b3-438f46c3,0,0,0,0.25,0.25,0.25
c1f8d9b3-55f5ae24,0,0,0,0.25,0.25,0.25
